,Speaker,transcript_text,clean_transcript_text,date
127,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Governor Kelley,Governor Kelley,19951219
128,MR KELLEY,MR KELLEY Mr Chairman it does seem that fourth-quarter growth is somewhat slower than the torrid pace of the third quarter and that slowing may be in response to that torrid pace But I continue to be quite optimistic that this slowing is not very likely to be indicative of an undue weakness beginning to set in I certainly concur with the thrust of Mike Prell's briefing earlier Ithink there are some important trends that are going to have an impact in the near term and a little further out in the future stemming from the remarkable decline that we have had in long-term interest rates over the last year We still seem to be able to create jobs in this country at a rate of roughly 100000 per month and the unemployment rate has stayed steady at 5-1/2 percent Credit availability still seems to be quite ample Debt formation is going forward a bit more slowly than the very rapid pace of a few quarters ago but that is welcome Retail sales are certainly unexciting; the anecdotal evidence about Christmas sales is not strong but the most recent monthly data that we have for November were really rather good So that sector of the economy may be all right and I think with the lower interest rates housing is going to be all right and probably autos as well Consumer sentiment continues to be strong a bit off its highs perhaps but still strong So these developments and others leave me pretty comfortable with the Greenbook forecast which essentially showed no change from November I liked it then and I like it now Basically it calls for growth near potential as the highest probabilityWe have to ponder what might change this outlook As far as an upside breakout goes it is difficult for me to see where that is liable to come from in the foreseeable future I would think that an upside breakout would have a fairly low probability There is always the possibility of shocks and if we get one of those we will have to deal with it But it would seem to me that if one wants to focus on a concern we might see in the further reaches of the forecast period a general exhaustion at the margin of growth-creating demand maybe a weakening of investment I don't see that as a very high probability in the next several quarters But further out in the forecast period I think that concern grows because we do have a very mature expansion on our handsOn the inflation front I think everyone has remarked and everyone realizes that inflation continues to be remarkably well contained I am particularly impressed with the way that unit labor costs continue to behave Productivity is still growing very nicely and the eci is flat In the inflation area the foreign outlook certainly appears benign and commodities generally have behaved well recently In sum I just don't see strong pressures on policy at this time one way or the other This leaves us with the rather rare luxury of having a bit of rather low-risk discretionary room to maneuver I think the question for the next half of the meeting is going to be how we intend to use that,Mr Chairman it does seem that fourth-quarter growth is somewhat slower than the torrid pace of the third quarter and that slowing may be in response to that torrid pace But I continue to be quite optimistic that this slowing is not very likely to be indicative of an undue weakness beginning to set in I certainly concur with the thrust of Mike Prell's briefing earlier Ithink there are some important trends that are going to have an impact in the near term and a little further out in the future stemming from the remarkable decline that we have had in long-term interest rates over the last year We still seem to be able to create jobs in this country at a rate of roughly 100000 per month and the unemployment rate has stayed steady at 5-1/2 percent Credit availability still seems to be quite ample Debt formation is going forward a bit more slowly than the very rapid pace of a few quarters ago but that is welcome Retail sales are certainly unexciting; the anecdotal evidence about Christmas sales is not strong but the most recent monthly data that we have for November were really rather good So that sector of the economy may be all right and I think with the lower interest rates housing is going to be all right and probably autos as well Consumer sentiment continues to be strong a bit off its highs perhaps but still strong So these developments and others leave me pretty comfortable with the Greenbook forecast which essentially showed no change from November I liked it then and I like it now Basically it calls for growth near potential as the highest probabilityWe have to ponder what might change this outlook As far as an upside breakout goes it is difficult for me to see where that is liable to come from in the foreseeable future I would think that an upside breakout would have a fairly low probability There is always the possibility of shocks and if we get one of those we will have to deal with it But it would seem to me that if one wants to focus on a concern we might see in the further reaches of the forecast period a general exhaustion at the margin of growth-creating demand maybe a weakening of investment I don't see that as a very high probability in the next several quarters But further out in the forecast period I think that concern grows because we do have a very mature expansion on our handsOn the inflation front I think everyone has remarked and everyone realizes that inflation continues to be remarkably well contained I am particularly impressed with the way that unit labor costs continue to behave Productivity is still growing very nicely and the eci is flat In the inflation area the foreign outlook certainly appears benign and commodities generally have behaved well recently In sum I just don't see strong pressures on policy at this time one way or the other This leaves us with the rather rare luxury of having a bit of rather low-risk discretionary room to maneuver I think the question for the next half of the meeting is going to be how we intend to use that,19951219
129,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Governor Yellen,Governor Yellen,19951219
130,MS YELLEN,MS YELLEN Thank you Mr Chairman Although we have obtained a significant slug of new data on the economy since our last meeting my view concerning the outlook has changed very little I continue to think that the inflation outlook is favorable that growth is likely to proceed at a moderate pace over the next year and that under current monetary policy there will be a bias toward below-trend growth over the longer term With respect to inflation I have been particularly impressed by the decline in inflationary expectations which Bob Parry mentioned Both long- and short-term inflationary expectations have fallen about 1/2 percentage point since the second quarter of 1995 Direct measures of inflationary expectationssuggest I think a dwindling fear of an inflation breakout on the part of both households and forecasters and that is a change in perception that is well warranted We should remember that such expectations do have at least some direct impact on workers' demands for wage increases and the willingness of firms to grant them at any given level of labor market slack So reduced inflationary expectations make a direct contribution to an improved inflation outlook As Bob also mentioned the decline in inflationary expectations means that real interest rates both long- and short­ term have not declined as much as nominal interest rates Now I have no quarrel with the short-term outlook in the Greenbook although I do think the jury remains out on whether or not inventory adjustment is going to proceed along the very benign path that is projected in the Greenbook But really my most important concern has to do with the longer-term outlook not for 1996 but into 1997 and beyond I think that should be the focus of our deliberations since that is when the monetary policy changes we undertake now will really take hold given the long lags in policy My reasoning here is similar to that offered by Larry Meyer in his latest forecast According to his characterization the outlook is for what he calls a soft landing with bias After a period of near-trend growth in 1996 he foresees a bias toward below-trend growth thereafter with rising unemployment assuming that the real federal funds rate is kept at its current level Similarly our own MPS model contains such a bias towardbelow-trend growth under the Greenbook fed funds assumption althoughit does project an even stronger 1996 than the Greenbook due to the lagged but temporary influence of wealth effects from the stock marketI thought I might enumerate some of my reasons for expecting this bias toward below-trend growth and I will just quickly mention seven factors that are operative in my view The first is that lower long-term rates have been boosting residential construction with a lag and I would expect as does the Greenbook that that effect ultimately will peter out Second we are finally seeing a cessation of the at least year-long trend toward easier credit terms and that means that one source of stimulus that has been working as an offset to monetary policy over the last year will stop imparting further impetus to aggregate demand Now we can dispute whether and how much stock prices matter to consumption but if higher stock prices are contributing and will continue to contribute in 1996 to strong consumption growth eventually this influence is going to subside I think it will be gone by the end of 1996 even assuming there is no major market correction Fourth pent-up demand for consumer durables is presumably spent and it seems to me that rising delinquencies on consumer debt coupled with higher debt service ratios suggest at a minimum less robust consumption growth going forward Fifth the growth in business fixed investment seems likely to wane through accelerator effects Sixth the lagged effects of the depreciation of the dollar which should stimulate exports in 1996 will be petering out in 1997 and thereafter under the Greenback assumption of a stable dollar Finally seventh I would mention that fiscal drag will of course be at work throughout and beyond the forecast horizonSo it becomes hard for me to see exactly what is going to keep the economy growing at trend over the longer haul In addition if consumption spending in contrast to the Greenbook assumption is currently being buoyed by the strong performance of the stock marketthen any significant stock market correction imparts some downside risk to the forecast There is consistent empirical evidence in favor of the MPS model assumption of a marginal propensity to consume of 4 or 5 percent out of added wealth If we take that seriously-­ obviously we can dispute that--it makes quite a difference In particular a 10 percent correction of the stock market would add a half percentage point to the unemployment rate after 6 to 8 quarters So clearly the view that policy is restrictive at this stage involves a difficult and tricky judgment call I think type I and type ii errors are both possible The Greenbook does offer a very coherent defense of the opposing view and I think Mike defended that view vigorously Fortunately for us monetary policy is a flexible instrument; it can be adjusted in either direction so that any mistakes we might make are reversible,Thank you Mr Chairman Although we have obtained a significant slug of new data on the economy since our last meeting my view concerning the outlook has changed very little I continue to think that the inflation outlook is favorable that growth is likely to proceed at a moderate pace over the next year and that under current monetary policy there will be a bias toward below-trend growth over the longer term With respect to inflation I have been particularly impressed by the decline in inflationary expectations which Bob Parry mentioned Both long- and short-term inflationary expectations have fallen about 1/2 percentage point since the second quarter of 1995 Direct measures of inflationary expectationssuggest I think a dwindling fear of an inflation breakout on the part of both households and forecasters and that is a change in perception that is well warranted We should remember that such expectations do have at least some direct impact on workers' demands for wage increases and the willingness of firms to grant them at any given level of labor market slack So reduced inflationary expectations make a direct contribution to an improved inflation outlook As Bob also mentioned the decline in inflationary expectations means that real interest rates both long- and short­ term have not declined as much as nominal interest rates Now I have no quarrel with the short-term outlook in the Greenbook although I do think the jury remains out on whether or not inventory adjustment is going to proceed along the very benign path that is projected in the Greenbook But really my most important concern has to do with the longer-term outlook not for 1996 but into 1997 and beyond I think that should be the focus of our deliberations since that is when the monetary policy changes we undertake now will really take hold given the long lags in policy My reasoning here is similar to that offered by Larry Meyer in his latest forecast According to his characterization the outlook is for what he calls a soft landing with bias After a period of near-trend growth in 1996 he foresees a bias toward below-trend growth thereafter with rising unemployment assuming that the real federal funds rate is kept at its current level Similarly our own MPS model contains such a bias towardbelow-trend growth under the Greenbook fed funds assumption althoughit does project an even stronger 1996 than the Greenbook due to the lagged but temporary influence of wealth effects from the stock marketI thought I might enumerate some of my reasons for expecting this bias toward below-trend growth and I will just quickly mention seven factors that are operative in my view The first is that lower long-term rates have been boosting residential construction with a lag and I would expect as does the Greenbook that that effect ultimately will peter out Second we are finally seeing a cessation of the at least year-long trend toward easier credit terms and that means that one source of stimulus that has been working as an offset to monetary policy over the last year will stop imparting further impetus to aggregate demand Now we can dispute whether and how much stock prices matter to consumption but if higher stock prices are contributing and will continue to contribute in 1996 to strong consumption growth eventually this influence is going to subside I think it will be gone by the end of 1996 even assuming there is no major market correction Fourth pent-up demand for consumer durables is presumably spent and it seems to me that rising delinquencies on consumer debt coupled with higher debt service ratios suggest at a minimum less robust consumption growth going forward Fifth the growth in business fixed investment seems likely to wane through accelerator effects Sixth the lagged effects of the depreciation of the dollar which should stimulate exports in 1996 will be petering out in 1997 and thereafter under the Greenback assumption of a stable dollar Finally seventh I would mention that fiscal drag will of course be at work throughout and beyond the forecast horizonSo it becomes hard for me to see exactly what is going to keep the economy growing at trend over the longer haul In addition if consumption spending in contrast to the Greenbook assumption is currently being buoyed by the strong performance of the stock marketthen any significant stock market correction imparts some downside risk to the forecast There is consistent empirical evidence in favor of the MPS model assumption of a marginal propensity to consume of 4 or 5 percent out of added wealth If we take that seriously-­ obviously we can dispute that--it makes quite a difference In particular a 10 percent correction of the stock market would add a half percentage point to the unemployment rate after 6 to 8 quarters So clearly the view that policy is restrictive at this stage involves a difficult and tricky judgment call I think type I and type ii errors are both possible The Greenbook does offer a very coherent defense of the opposing view and I think Mike defended that view vigorously Fortunately for us monetary policy is a flexible instrument; it can be adjusted in either direction so that any mistakes we might make are reversible,19951219
131,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Governor Phillips,Governor Phillips,19951219
132,MS PHILLIPS,MS PHILLIPS Thank you Mr Chairman The economy has been considerably stronger than we might have expected with growth probably exceeding 5 percent for the third quarter and higher than 3 percent or at least in the vicinity of 3 percent for the year 1995 The question for us is how much momentum we can expect going forward There are some sources of strength to the economy One area is the labor market At 56 percent unemployment people are working They may not be working at the jobs they want This implies that they may be willing to move which suggests in turn more flexibility in the labor force than is implied by a 56 percent unemployment rate I think the proof of this assertion is the fact that wage rates have not consistently been under pressure We have heard a lot of anecdotal stories about labor shortages but that has not been widespread nor has it crept into the statisticsWith respect to consumer spending we clearly are getting some mixed signals in both the published data and in the anecdotal reports We probably have as Janet Yellen mentioned worked through the pent-up demand for durables Consumers appear to be very price conscious and cautious; consumer debt is probably reinforcing this caution It is pretty difficult to assess the fourth-quarter retail situation People are probably waiting until that last store markdown or perhaps they are hitting the discount stores or the catalogs But as long as people are working I don't think there is any reason to assume that they will stop spending in any big way I think it is fair to say that growth in consumer spending is likely to approximate the pace of income growth So the upside surprises in this sector of the economy are unlikelyThe housing side has been disappointing recently but I don't see any reason why it should not pick up a bit or at least not decline given the affordability statistics and also the availability of reasonably low mortgage rates On the business investment side the fundamentals are reasonably strong for continued investment though probably not at the strong pace that we saw in 1994 and early 1995 Profits and cash flows are holding up and the cost of capital is low The markets I think are fairly supportive of moderate economic growth The stock market is strong generally supported by corporate earnings I guess I am not quite as pessimistic as Bill McDonough about the stock market being massively overvalued In the debt market we have seen the emergence of a flatter yield curve Ithas not yet turned negative but it definitely has flattened out At the long-term end the decline in inflation expectations has some obvious benefits for lowering financing costs and improving refinancing opportunities In the inflation area we have seen more progress than we probably have a right to have expected In short there are no obvious bottlenecks or major imbalances in the economy This is not to say that there aren't any risks to the economy and there may be some adjustments forthcoming The manufacturing sector as has been reported around the table today is pretty uneven We may still have to work off some inventoriesThe international demand side I think is a bit more risky Certainly the United States is in a better competitive situation than has been the case historically But the question is: Will the international demand be there? The economic outlook for Europe has weakened; the Mexican economy may be bottoming out but there are still significant risks; and it is questionable whether Japan has fully faced up to some of its difficultiesWith respect to the fiscal negotiations with a good part of the government stillsed down this remains a concern I would argue however that we know more now than we did at our meetings in September and November With respect to the debt ceiling we clearly have bought some time Rather I should say that Secretary Rubin has bought some time and there is a commitment to avoid defaultGovernment operations are going to reopen one way or another I think politicians will not be able to resist the political backlash from the inability of the public to get services We also have the specter of public employees getting a paid holiday In a week or so they will be eligible to file for unemployment benefits There also will be complaints about the unfairness of unpaid layoffs for the holidaysUnder either a continuing resolution or an agreement which mRy not come until next year there will be some fiscal drag but not that much in the near term It seems to me that the point for us with respect to the fiscal situation is that the areas of discussion are narrowing From our perspective I think there is probably more confidence that a deal eventually will be struck but there will be some federal drag on the economyIn sum I think the case continues for moderate growth but I think there clearly will be some unevenness in that growth,Thank you Mr Chairman The economy has been considerably stronger than we might have expected with growth probably exceeding 5 percent for the third quarter and higher than 3 percent or at least in the vicinity of 3 percent for the year 1995 The question for us is how much momentum we can expect going forward There are some sources of strength to the economy One area is the labor market At 56 percent unemployment people are working They may not be working at the jobs they want This implies that they may be willing to move which suggests in turn more flexibility in the labor force than is implied by a 56 percent unemployment rate I think the proof of this assertion is the fact that wage rates have not consistently been under pressure We have heard a lot of anecdotal stories about labor shortages but that has not been widespread nor has it crept into the statisticsWith respect to consumer spending we clearly are getting some mixed signals in both the published data and in the anecdotal reports We probably have as Janet Yellen mentioned worked through the pent-up demand for durables Consumers appear to be very price conscious and cautious; consumer debt is probably reinforcing this caution It is pretty difficult to assess the fourth-quarter retail situation People are probably waiting until that last store markdown or perhaps they are hitting the discount stores or the catalogs But as long as people are working I don't think there is any reason to assume that they will stop spending in any big way I think it is fair to say that growth in consumer spending is likely to approximate the pace of income growth So the upside surprises in this sector of the economy are unlikelyThe housing side has been disappointing recently but I don't see any reason why it should not pick up a bit or at least not decline given the affordability statistics and also the availability of reasonably low mortgage rates On the business investment side the fundamentals are reasonably strong for continued investment though probably not at the strong pace that we saw in 1994 and early 1995 Profits and cash flows are holding up and the cost of capital is low The markets I think are fairly supportive of moderate economic growth The stock market is strong generally supported by corporate earnings I guess I am not quite as pessimistic as Bill McDonough about the stock market being massively overvalued In the debt market we have seen the emergence of a flatter yield curve Ithas not yet turned negative but it definitely has flattened out At the long-term end the decline in inflation expectations has some obvious benefits for lowering financing costs and improving refinancing opportunities In the inflation area we have seen more progress than we probably have a right to have expected In short there are no obvious bottlenecks or major imbalances in the economy This is not to say that there aren't any risks to the economy and there may be some adjustments forthcoming The manufacturing sector as has been reported around the table today is pretty uneven We may still have to work off some inventoriesThe international demand side I think is a bit more risky Certainly the United States is in a better competitive situation than has been the case historically But the question is: Will the international demand be there? The economic outlook for Europe has weakened; the Mexican economy may be bottoming out but there are still significant risks; and it is questionable whether Japan has fully faced up to some of its difficultiesWith respect to the fiscal negotiations with a good part of the government stillsed down this remains a concern I would argue however that we know more now than we did at our meetings in September and November With respect to the debt ceiling we clearly have bought some time Rather I should say that Secretary Rubin has bought some time and there is a commitment to avoid defaultGovernment operations are going to reopen one way or another I think politicians will not be able to resist the political backlash from the inability of the public to get services We also have the specter of public employees getting a paid holiday In a week or so they will be eligible to file for unemployment benefits There also will be complaints about the unfairness of unpaid layoffs for the holidaysUnder either a continuing resolution or an agreement which mRy not come until next year there will be some fiscal drag but not that much in the near term It seems to me that the point for us with respect to the fiscal situation is that the areas of discussion are narrowing From our perspective I think there is probably more confidence that a deal eventually will be struck but there will be some federal drag on the economyIn sum I think the case continues for moderate growth but I think there clearly will be some unevenness in that growth,19951219
133,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Jordan,President Jordan,19951219
134,MR JORDAN,MR JORDAN Thank you Mr Chairman The only new piece of information of an optimistic type coming from our District was a report that recent shipments and backlogged orders for candlewicks were at record levels [Laughter] I have not seen that indicator before and I don't know if staff can attest to its reliability! One of the chief executives of a major company said to me that if we want to avoid a pickup in inflation we need to ease monetary policy very substantially I asked him to explain that He said that recently his sales were off orders for the first half of next year did not look very good earnings were under pressure and if things did not pick up he was going to have to raise his prices This is one of those occasions where I regret that this job prevents me from shorting his stock!Western Pennsylvania resembles what Ed Boehne was describing for his District; it had been relatively soft throughout this period of robust expansion in the rest of the Cleveland District But the other parts of the District including all of Ohio and especially central and western Kentucky that had been so strong have distinctly cooled in every respect especially in motor vehicles metals-related industries residential and nonresidential construction and on down the list One director reported that pre-Christmas retail sales were very disappointing A banker responded that they have been disappointing for the last forty years and so that exchange didn't seem to add too much to our knowledgeTwo years ago at this time we were contemplating head winds and the extent to which those head winds had diminished sufficiently so that we could start to raise the funds rate and get our foot off the gas pedal so to speak Everyone inside and outside the System agreed that a 3 percent funds rate was simply too low at that time A year ago at this time we were observing tail winds We were busily reefing the main sails to keep them from gaining too much momentum and trying to figure out how high it was going to be necessary to take the funds rate in order to prevent an acceleration of inflation As it turns out with the advantage of hindsight 6 percent was sufficientWhether it was more than sufficient is debatable but it was certainly adequate for this round That says that 3 percent was too low and that 6 percent was at least sufficiently high so we have the range bounded We are talking about where the rate should be in betweenCurrently at least from my District it feels very much like the tail winds are diminishing Two years ago our anecdotal information put us ahead of the Commerce Department or even the BLS statistics about the need to start raising the funds rate A year ago our own anecdotal information or observations around the System led us to believe that we were reaching the topping-out point well before most forecasters were saying that we were going to stop raising the funds rate Now the information from the majority of us around the table tells me that we are a bit ahead of the numbers in hand and that de facto policy has become more restrictive I think that a 5-3/4 percent funds rate is now more restrictive than 6 percent was last February because of what has happened in between The anecdotal information says to me that the equilibrium real rate has moved down and what we do about the nominal rate has become a question of timingLet me make a normative comment or two about the Greenbook forecast I like the real growth rate and the employment and unemployment numbers projected through 1997 If they turn out to bese to the mark I would be very happy with that result As some others have commented I don't like the inflation numbers especially the cpi numbers What is puzzling is that if we were targeting nominal gdp I think the numbers in the Greenbook would look pretty acceptable to everybody with growth in nominal gdp getting down to a rate of about 4 percent in the second half of 1997 If nominal gdp is cruising along at about 4 percent that ought to get us prettyse to where we think we want to be in terms of the purchasing power of the dollar But the cpi doesn't show that kind of progress in the Greenbook projection and I don't think the Greenbook is internally consistent on the policy assumption and the numbers that are being produced there I simply don't believe that a nominal 5-3/4 percent funds rate out well into 1997 is consistent with the kind of pattern that is being shown for nominal gdp Like Al Broaddus or Tom MelzerI would like to have a forecast that would move us in the direction of price stability Current policy at best is going to be influencing inflation in 1997 and beyond I would like very much to have a forecast that shows inflation at about a 2 percent rate at the end of 1997 The reason we can't ask the staff to produce such a forecast is that it requires us to raise unemployment or contract output or hold it below potential Since I don't want to do that I can't ask the staff to produce a forecast of inflation that I can translate into an objective We have to sit and wait and hope that we get lucky and find that potential output turns out be higher than we thought and we get positive productivity surprises that produce lower inflationThat would be true even if we were at 10 percent inflation In this framework once we get to full employment and potential output it doesn't matter what the inflation rate is We are stuck with it forever until we produce a recession or raise the unemployment rateI don't want to do that I don't know how to end this process and establish an objective of lowering the 3 percent cpi to 2 percent or 1 percent or whatever number we said we were going to accept I am uncomfortable with this forecast because I believe fundamentally that if inflation rates are not moving down they are moving up Yet we have an inflation rate that continues unchanged forever out there and I find that difficult to accept,Thank you Mr Chairman The only new piece of information of an optimistic type coming from our District was a report that recent shipments and backlogged orders for candlewicks were at record levels [Laughter] I have not seen that indicator before and I don't know if staff can attest to its reliability! One of the chief executives of a major company said to me that if we want to avoid a pickup in inflation we need to ease monetary policy very substantially I asked him to explain that He said that recently his sales were off orders for the first half of next year did not look very good earnings were under pressure and if things did not pick up he was going to have to raise his prices This is one of those occasions where I regret that this job prevents me from shorting his stock!Western Pennsylvania resembles what Ed Boehne was describing for his District; it had been relatively soft throughout this period of robust expansion in the rest of the Cleveland District But the other parts of the District including all of Ohio and especially central and western Kentucky that had been so strong have distinctly cooled in every respect especially in motor vehicles metals-related industries residential and nonresidential construction and on down the list One director reported that pre-Christmas retail sales were very disappointing A banker responded that they have been disappointing for the last forty years and so that exchange didn't seem to add too much to our knowledgeTwo years ago at this time we were contemplating head winds and the extent to which those head winds had diminished sufficiently so that we could start to raise the funds rate and get our foot off the gas pedal so to speak Everyone inside and outside the System agreed that a 3 percent funds rate was simply too low at that time A year ago at this time we were observing tail winds We were busily reefing the main sails to keep them from gaining too much momentum and trying to figure out how high it was going to be necessary to take the funds rate in order to prevent an acceleration of inflation As it turns out with the advantage of hindsight 6 percent was sufficientWhether it was more than sufficient is debatable but it was certainly adequate for this round That says that 3 percent was too low and that 6 percent was at least sufficiently high so we have the range bounded We are talking about where the rate should be in betweenCurrently at least from my District it feels very much like the tail winds are diminishing Two years ago our anecdotal information put us ahead of the Commerce Department or even the BLS statistics about the need to start raising the funds rate A year ago our own anecdotal information or observations around the System led us to believe that we were reaching the topping-out point well before most forecasters were saying that we were going to stop raising the funds rate Now the information from the majority of us around the table tells me that we are a bit ahead of the numbers in hand and that de facto policy has become more restrictive I think that a 5-3/4 percent funds rate is now more restrictive than 6 percent was last February because of what has happened in between The anecdotal information says to me that the equilibrium real rate has moved down and what we do about the nominal rate has become a question of timingLet me make a normative comment or two about the Greenbook forecast I like the real growth rate and the employment and unemployment numbers projected through 1997 If they turn out to bese to the mark I would be very happy with that result As some others have commented I don't like the inflation numbers especially the cpi numbers What is puzzling is that if we were targeting nominal gdp I think the numbers in the Greenbook would look pretty acceptable to everybody with growth in nominal gdp getting down to a rate of about 4 percent in the second half of 1997 If nominal gdp is cruising along at about 4 percent that ought to get us prettyse to where we think we want to be in terms of the purchasing power of the dollar But the cpi doesn't show that kind of progress in the Greenbook projection and I don't think the Greenbook is internally consistent on the policy assumption and the numbers that are being produced there I simply don't believe that a nominal 5-3/4 percent funds rate out well into 1997 is consistent with the kind of pattern that is being shown for nominal gdp Like Al Broaddus or Tom MelzerI would like to have a forecast that would move us in the direction of price stability Current policy at best is going to be influencing inflation in 1997 and beyond I would like very much to have a forecast that shows inflation at about a 2 percent rate at the end of 1997 The reason we can't ask the staff to produce such a forecast is that it requires us to raise unemployment or contract output or hold it below potential Since I don't want to do that I can't ask the staff to produce a forecast of inflation that I can translate into an objective We have to sit and wait and hope that we get lucky and find that potential output turns out be higher than we thought and we get positive productivity surprises that produce lower inflationThat would be true even if we were at 10 percent inflation In this framework once we get to full employment and potential output it doesn't matter what the inflation rate is We are stuck with it forever until we produce a recession or raise the unemployment rateI don't want to do that I don't know how to end this process and establish an objective of lowering the 3 percent cpi to 2 percent or 1 percent or whatever number we said we were going to accept I am uncomfortable with this forecast because I believe fundamentally that if inflation rates are not moving down they are moving up Yet we have an inflation rate that continues unchanged forever out there and I find that difficult to accept,19951219
135,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Governor Blinder,Governor Blinder,19951219
136,MR BLINDER,"MR BLINDER I am going to be blissfully brief As I sat down last night to write some notes for this meeting I remembered something my basketball coach taught me when I was very young about shooting free throws He used to say: the basket is the same the ball is the same why can't you be the same? Here we are in December and I am thinking back to November The Greenbook is the same the economy looks the same and I feel the same way about the economy I want to elaborate on that just a little I want to make one point: As has been noted by several people the Greenbook except for a few trivial details is essentially the same Greenbook we had five weeks ago The economy I would say looks the same as it did then only more so In broad outline we were looking then at an economy that had shown a surprisingly strong third quarter; now the third quarter looks surprisingly stronger The economy was showing signals of weakening in the fourth quarter which I think have continued to comein In addition we had a big question mark about the budget and now we have a huge question mark about the budget In consequence I essentially feel the same way about the economy as I did five weeks ago only more soThe preponderance of risks as I said last time looks to me to be on the down side I am not going to go into the details of why since you have already heard that around the table I think the biggest new risk in the lastfive weeks is the additional inventory pileup that seems to have occurred since then I am a bit more worried about that than I was five weeks ago Secondly it certainly looks as it did five weeks ago that the economy can grow at trend with about 56 percent unemployment and about 3 percent inflation for a while maybe a long while But private forecasts that have this scenario and many do are almost all predicated on an easing of Fed policy; the Greenbook forecast is not predicated on an easing of Fed policy I might add that the market rallies that are propelling or expected to propel the economy forward are also predicated on a Fedeasing We saw a little of that come out of the markets yesterday The part of the argument that said ""the budget will be fixed and therefore the Fed will ease"" took a small hit yesterday in the market I think we got a little microcosm of what might happen if in fact we don't ease Thirdly the real fed funds rate looks restrictive to me as it did a month or so ago My notes here say exactly what Jerry Jordan said: It seems to me that the funds rate is more restrictive now than it was in February when we were actively stepping on the brake It is hard for me to understand why in December we would want to be stepping on the brake more firmly than we were in February I can't understand that at all nor could I five weeks agoThe only thing that I have to say today that is not a repeat of what I said five weeks ago is a comment about wage pressures This has been mentioned by several people around the table We ought to recall that labor lately has been taking it on the chin quite badly despite apparently tight labor markets Real wages are going nowhere and profit margins are going everywhere One manifestation of this is that the gains from diminished health care costs are being pocketed by firms in the form of profits not by labor in the form of wageswhich is what a conventional theory of incidence would have led us to expect I raise this point for those who have a fear of wage pressures I raise it to suggest that we ought to expect some reversal of this in the natural order of things There ought to be a period of time when wages grow faster than prices just as there has been a period of time when prices grew faster than wages As this aberration straightens itself out and the wage-price relationship goes back to what most of us think is consistent with the normal long­ run theory of incidence there does not necessarily have to be an acceleration of prices It would simply be the relative wage-price ratio snapping back toward what it was a few years ago That is all I have to say","I am going to be blissfully brief As I sat down last night to write some notes for this meeting I remembered something my basketball coach taught me when I was very young about shooting free throws He used to say: the basket is the same the ball is the same why can't you be the same? Here we are in December and I am thinking back to November The Greenbook is the same the economy looks the same and I feel the same way about the economy I want to elaborate on that just a little I want to make one point: As has been noted by several people the Greenbook except for a few trivial details is essentially the same Greenbook we had five weeks ago The economy I would say looks the same as it did then only more so In broad outline we were looking then at an economy that had shown a surprisingly strong third quarter; now the third quarter looks surprisingly stronger The economy was showing signals of weakening in the fourth quarter which I think have continued to comein In addition we had a big question mark about the budget and now we have a huge question mark about the budget In consequence I essentially feel the same way about the economy as I did five weeks ago only more soThe preponderance of risks as I said last time looks to me to be on the down side I am not going to go into the details of why since you have already heard that around the table I think the biggest new risk in the lastfive weeks is the additional inventory pileup that seems to have occurred since then I am a bit more worried about that than I was five weeks ago Secondly it certainly looks as it did five weeks ago that the economy can grow at trend with about 56 percent unemployment and about 3 percent inflation for a while maybe a long while But private forecasts that have this scenario and many do are almost all predicated on an easing of Fed policy; the Greenbook forecast is not predicated on an easing of Fed policy I might add that the market rallies that are propelling or expected to propel the economy forward are also predicated on a Fedeasing We saw a little of that come out of the markets yesterday The part of the argument that said ""the budget will be fixed and therefore the Fed will ease"" took a small hit yesterday in the market I think we got a little microcosm of what might happen if in fact we don't ease Thirdly the real fed funds rate looks restrictive to me as it did a month or so ago My notes here say exactly what Jerry Jordan said: It seems to me that the funds rate is more restrictive now than it was in February when we were actively stepping on the brake It is hard for me to understand why in December we would want to be stepping on the brake more firmly than we were in February I can't understand that at all nor could I five weeks agoThe only thing that I have to say today that is not a repeat of what I said five weeks ago is a comment about wage pressures This has been mentioned by several people around the table We ought to recall that labor lately has been taking it on the chin quite badly despite apparently tight labor markets Real wages are going nowhere and profit margins are going everywhere One manifestation of this is that the gains from diminished health care costs are being pocketed by firms in the form of profits not by labor in the form of wageswhich is what a conventional theory of incidence would have led us to expect I raise this point for those who have a fear of wage pressures I raise it to suggest that we ought to expect some reversal of this in the natural order of things There ought to be a period of time when wages grow faster than prices just as there has been a period of time when prices grew faster than wages As this aberration straightens itself out and the wage-price relationship goes back to what most of us think is consistent with the normal long­ run theory of incidence there does not necessarily have to be an acceleration of prices It would simply be the relative wage-price ratio snapping back toward what it was a few years ago That is all I have to say",19951219
